LOAN_AGREEMENT_NO;APPLICATION_DATE;APPLICATION_ID;loan_amount;loan_tenure_in_months;PURPOSE_OF_LOAN;LOAN_PRODUCT;LOAN_PRODUCT_LABEL;EXISTING_LOAN;LTV;Credit_Amount;Branch;STATE;Charge description;Charge Category;EMI;Total Times Paid;Status;grade
TSTCHN0BL0489304;26 04 2021;545759;900000;36;BEWC;PL;Method 2;0;100;32650;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;555050;7;0;4
TSTCHN0BL0489304;26 04 2021;545759;900000;36;BEWC;PL;Method 2;0;100;32650;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;555050;7;0;4
TSTCHN0BL0489304;26 04 2021;545759;900000;36;BEWC;PL;Method 2;0;100;32650;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;555050;7;0;4
TSTCHN0BL0489304;26 04 2021;545759;900000;36;BEWC;PL;Method 2;0;100;885;City3;TAMILNADU;CHEQUE BOUNCING CHARGES;Penalty Charges;555050;7;0;5
TSTCHN0BL0489304;26 04 2021;545759;900000;36;BEWC;PL;Method 2;0;100;4.44;City3;TAMILNADU;OVERDUE INTEREST;Penalty Charges;555050;7;0;5
TSTCHN0BL0489304;26 04 2021;545759;900000;36;BEWC;PL;Method 2;0;100;289.82;City3;TAMILNADU;OVERDUE INTEREST;Penalty Charges;555050;7;0;5
TSTCHN0BL0489304;26 04 2021;545759;900000;36;BEWC;PL;Method 2;0;100;32650;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;555050;7;0;4
TSTCHN0BL0489304;26 04 2021;545759;900000;36;BEWC;PL;Method 2;0;100;32650;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;555050;7;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;35280;City4;TELANGANA;AMT FINANCED;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;1014720;City4;TELANGANA;AMT FINANCED;Installment Related;531440;6;0;1
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;1036;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;5
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;748.8;City4;TELANGANA;OVERDUE INTEREST;Penalty Charges;531440;6;0;5
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTSRN0BL0489332;26 04 2021;545775;1050000;36;BEWC;PL;Method 4;0;42;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;531440;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;33585;City2;TAMILNADU;AMT FINANCED;Installment Related;608016;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;976415;City2;TAMILNADU;AMT FINANCED;Installment Related;608016;6;0;1
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;14334;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;5
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;50668;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;50668;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;50668;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;50668;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;50668;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;50668;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;50668;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;50668;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;4
TSTCBE0BL0489375;26 04 2021;545797;1010000;24;BEWC;PL;Method 4;0;61;50668;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;608016;6;0;4
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;47740;City8;GUJARAT;AMT FINANCED;Installment Related;907356;6;0;4
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;1452260;City8;GUJARAT;AMT FINANCED;Installment Related;907356;6;0;1
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;9370;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;5
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;75613;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;3
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;75613;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;3
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;75613;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;3
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;75613;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;3
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;75613;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;3
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;75613;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;3
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;75613;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;3
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;75613;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;3
TSTAHM0BL0489401;26 04 2021;545768;1500000;24;BEWC;PL;Method 3;0;100;75613;City8;GUJARAT;INSTALLMENT AMOUNT;Installment Related;907356;6;0;3
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;988200;City1;MAHARASHTRA;AMT FINANCED;Installment Related;656748;6;0;1
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;11800;City1;MAHARASHTRA;AMT FINANCED;Installment Related;656748;6;0;5
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;4754;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;5
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;54729;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;3
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;54729;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;3
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;54729;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;3
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;54729;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;3
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;54729;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;3
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;54729;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;3
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;54729;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;3
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;54729;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;3
TSTMUM0BL0489404;26 04 2021;545785;1000000;36;BEWC;PL;Method 4;0;100;54729;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;656748;6;0;3
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;2982300;City1;MAHARASHTRA;AMT FINANCED;Installment Related;1400178;6;0;1
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;17700;City1;MAHARASHTRA;AMT FINANCED;Installment Related;1400178;6;0;4
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;2877;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;5
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489366;26 04 2021;545780;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1400178;6;0;2
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;24220;City1;MAHARASHTRA;AMT FINANCED;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;675780;City1;MAHARASHTRA;AMT FINANCED;Installment Related;257894;6;0;1
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;614;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;5
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489364;27 04 2021;545821;700000;48;BEWC;PL;Method 5;0;28;19838;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;257894;6;0;4
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;71022;City1;MAHARASHTRA;AMT FINANCED;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;1923978;City1;MAHARASHTRA;AMT FINANCED;Installment Related;1514604;8;0;1
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;1968;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;5
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTMUM0BL0489362;27 04 2021;545830;1995000;36;BEWC;PL;Method 4;0;100;72124;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1514604;8;0;3
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;1683000;City3;TAMILNADU;AMT FINANCED;Installment Related;609479;6;0;1
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;17000;City3;TAMILNADU;AMT FINANCED;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;1351;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;5
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCHN0BL0489339;27 04 2021;545833;1700000;48;BEWC;PL;Method 6;0;100;46883;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;609479;6;0;4
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;84000;City2;TAMILNADU;AMT FINANCED;Installment Related;1548948;6;0;2
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;2416000;City2;TAMILNADU;AMT FINANCED;Installment Related;1548948;6;0;1
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;36359;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;4
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;129079;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;2
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;129079;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;2
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;129079;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;2
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;129079;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;2
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;129079;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;2
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;129079;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;2
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;129079;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;2
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;129079;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;2
TSTCBE0BL0489373;27 04 2021;545829;2500000;36;BEWC;PL;Method 4;0;0;129079;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;1548948;6;0;2
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;50400;City3;TAMILNADU;AMT FINANCED;Installment Related;759206;6;0;4
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;1449600;City3;TAMILNADU;AMT FINANCED;Installment Related;759206;6;0;1
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;1479;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;5
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;7.29;City3;TAMILNADU;OVERDUE INTEREST;Penalty Charges;759206;6;0;5
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTCHN0BL0489343;27 04 2021;545832;1500000;36;BEWC;PL;Method 3;1;100;54229;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;759206;6;0;3
TSTMUM0BL0489395;28 04 2021;545857;1750000;24;BC;PL;Method 3;0;100;1739675;City1;MAHARASHTRA;AMT FINANCED;Installment Related;1040808;6;0;1
TSTMUM0BL0489395;28 04 2021;545857;1750000;24;BC;PL;Method 3;0;100;10325;City1;MAHARASHTRA;AMT FINANCED;Installment Related;1040808;6;0;5
TSTMUM0BL0489395;28 04 2021;545857;1750000;24;BC;PL;Method 3;0;100;10752;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1040808;6;0;5
TSTMUM0BL0489395;28 04 2021;545857;1750000;24;BC;PL;Method 3;0;100;86734;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1040808;6;0;2
TSTMUM0BL0489395;28 04 2021;545857;1750000;24;BC;PL;Method 3;0;100;86734;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1040808;6;0;2
TSTMUM0BL0489395;28 04 2021;545857;1750000;24;BC;PL;Method 3;0;100;86734;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1040808;6;0;2
TSTMUM0BL0489395;28 04 2021;545857;1750000;24;BC;PL;Method 3;0;100;86734;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1040808;6;0;2
TSTMUM0BL0489395;28 04 2021;545857;1750000;24;BC;PL;Method 3;0;100;86734;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1040808;6;0;2
TSTMUM0BL0489395;28 04 2021;545857;1750000;24;BC;PL;Method 3;0;100;86734;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;1040808;6;0;2
